"subject"	"activity"	"variable"	"average"
"7145"	14	"walkingUpstairs"	"timegravityaccmeanaxisx"	0.669226222373046
"7146"	14	"walkingUpstairs"	"timegravityaccmeanaxisy"	0.00403879092060517
"7147"	14	"walkingUpstairs"	"timegravityaccmeanaxisz"	0.0921508600211059
"7148"	14	"walkingUpstairs"	"timegravityaccstdaxisx"	-0.965207115039421
"7149"	14	"walkingUpstairs"	"timegravityaccstdaxisy"	-0.95440802665318
"7150"	14	"walkingUpstairs"	"timegravityaccstdaxisz"	-0.938900969424022
"7151"	14	"walkingUpstairs"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"7152"	14	"walkingUpstairs"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"7153"	14	"walkingUpstairs"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"7154"	14	"walkingUpstairs"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"7155"	14	"walkingUpstairs"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"7156"	14	"walkingUpstairs"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"7157"	14	"walkingUpstairs"	"timebodygyromeanaxisx"	-0.0309824871713436
"7158"	14	"walkingUpstairs"	"timebodygyromeanaxisy"	-0.0747194855994359
"7159"	14	"walkingUpstairs"	"timebodygyromeanaxisz"	0.088357304227173
"7160"	14	"walkingUpstairs"	"timebodygyrostdaxisx"	-0.721192598029789
"7161"	14	"walkingUpstairs"	"timebodygyrostdaxisy"	-0.682653506899942
"7162"	14	"walkingUpstairs"	"timebodygyrostdaxisz"	-0.653665674372188
"7163"	14	"walkingUpstairs"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"7164"	14	"walkingUpstairs"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"7165"	14	"walkingUpstairs"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"7166"	14	"walkingUpstairs"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"7167"	14	"walkingUpstairs"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"7168"	14	"walkingUpstairs"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"7169"	14	"walkingUpstairs"	"timebodyaccmagmean"	-0.54822165976717
"7170"	14	"walkingUpstairs"	"timebodyaccmagstd"	-0.591225327146546
"7171"	14	"walkingUpstairs"	"timegravityaccmagmean"	-0.54822165976717
"7172"	14	"walkingUpstairs"	"timegravityaccmagstd"	-0.591225327146546
"7173"	14	"walkingUpstairs"	"timebodyaccjerkmagmean"	-0.649417950650692
"7174"	14	"walkingUpstairs"	"timebodyaccjerkmagstd"	-0.627762945785391
"7175"	14	"walkingUpstairs"	"timebodygyromagmean"	-0.60524856977632
"7176"	14	"walkingUpstairs"	"timebodygyromagstd"	-0.662533062898382
"7177"	14	"walkingUpstairs"	"timebodygyrojerkmagmean"	-0.762137610987416
"7178"	14	"walkingUpstairs"	"timebodygyrojerkmagstd"	-0.77799317279698
"7179"	14	"walkingUpstairs"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"7180"	14	"walkingUpstairs"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"7181"	14	"walkingUpstairs"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"7182"	14	"walkingUpstairs"	"frequencybodyaccstdaxisx"	-0.603356276555826
"7183"	14	"walkingUpstairs"	"frequencybodyaccstdaxisy"	-0.528420009576204
"7184"	14	"walkingUpstairs"	"frequencybodyaccstdaxisz"	-0.617874813333395
"7185"	14	"walkingUpstairs"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"7186"	14	"walkingUpstairs"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"7187"	14	"walkingUpstairs"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"7188"	14	"walkingUpstairs"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"7189"	14	"walkingUpstairs"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"7190"	14	"walkingUpstairs"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"7191"	14	"walkingUpstairs"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"7192"	14	"walkingUpstairs"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"7193"	14	"walkingUpstairs"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"7194"	14	"walkingUpstairs"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"7195"	14	"walkingUpstairs"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"7196"	14	"walkingUpstairs"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"7197"	14	"walkingUpstairs"	"frequencybodygyromeanaxisx"	-0.672094306818974
"7198"	14	"walkingUpstairs"	"frequencybodygyromeanaxisy"	-0.70621663959074
"7199"	14	"walkingUpstairs"	"frequencybodygyromeanaxisz"	-0.644192752866115
"7200"	14	"walkingUpstairs"	"frequencybodygyrostdaxisx"	-0.738594816501343
"7201"	14	"walkingUpstairs"	"frequencybodygyrostdaxisy"	-0.674226934551517
"7202"	14	"walkingUpstairs"	"frequencybodygyrostdaxisz"	-0.690446312501126
"7203"	14	"walkingUpstairs"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
"7204"	14	"walkingUpstairs"	"frequencybodygyromeanfreqaxisy"	-0.174277577553958
"7205"	14	"walkingUpstairs"	"frequencybodygyromeanfreqaxisz"	-0.0513928953203266
"7206"	14	"walkingUpstairs"	"frequencybodyaccmagmean"	-0.585962696268539
"7207"	14	"walkingUpstairs"	"frequencybodyaccmagstd"	-0.659531216655476
"7208"	14	"walkingUpstairs"	"frequencybodyaccmagmeanfreq"	0.0768760112631957
"7209"	14	"walkingUpstairs"	"frequencybodybodyaccjerkmagmean"	-0.620789916331592
"7210"	14	"walkingUpstairs"	"frequencybodybodyaccjerkmagstd"	-0.640076803144351
"7211"	14	"walkingUpstairs"	"frequencybodybodyaccjerkmagmeanfreq"	0.173219742700723
"7212"	14	"walkingUpstairs"	"frequencybodybodygyromagmean"	-0.697411069729937
"7213"	14	"walkingUpstairs"	"frequencybodybodygyromagstd"	-0.699976372277643
"7214"	14	"walkingUpstairs"	"frequencybodybodygyromagmeanfreq"	-0.0415636227771787
"7215"	14	"walkingUpstairs"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"7216"	14	"walkingUpstairs"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"7217"	14	"walkingUpstairs"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"7218"	14	"walkingUpstairs"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"7219"	14	"walkingUpstairs"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"7220"	14	"walkingUpstairs"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"7221"	14	"walkingUpstairs"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"7222"	14	"walkingUpstairs"	"anglebetweenxandgravitymean"	-0.496522166185746
"7223"	14	"walkingUpstairs"	"anglebetweenyandgravitymean"	0.0632551738495058
"7224"	14	"walkingUpstairs"	"anglebetweenzandgravitymean"	-0.0542842821505305
"7225"	15	"laying"	"timebodyaccmeanaxisx"	0.274347260646063
"7226"	15	"laying"	"timebodyaccmeanaxisy"	-0.0177434918458972
"7227"	15	"laying"	"timebodyaccmeanaxisz"	-0.108925032737064
"7228"	15	"laying"	"timebodyaccstdaxisx"	-0.607783818968688
"7229"	15	"laying"	"timebodyaccstdaxisy"	-0.510191378479501
"7230"	15	"laying"	"timebodyaccstdaxisz"	-0.61306429934125
"7231"	15	"laying"	"timegravityaccmeanaxisx"	0.669226222373046
"7232"	15	"laying"	"timegravityaccmeanaxisy"	0.00403879092060517
"7233"	15	"laying"	"timegravityaccmeanaxisz"	0.0921508600211059
"7234"	15	"laying"	"timegravityaccstdaxisx"	-0.965207115039421
"7235"	15	"laying"	"timegravityaccstdaxisy"	-0.95440802665318
"7236"	15	"laying"	"timegravityaccstdaxisz"	-0.938900969424022
"7237"	15	"laying"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"7238"	15	"laying"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"7239"	15	"laying"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"7240"	15	"laying"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"7241"	15	"laying"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"7242"	15	"laying"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"7243"	15	"laying"	"timebodygyromeanaxisx"	-0.0309824871713436
"7244"	15	"laying"	"timebodygyromeanaxisy"	-0.0747194855994359
"7245"	15	"laying"	"timebodygyromeanaxisz"	0.088357304227173
"7246"	15	"laying"	"timebodygyrostdaxisx"	-0.721192598029789
"7247"	15	"laying"	"timebodygyrostdaxisy"	-0.682653506899942
"7248"	15	"laying"	"timebodygyrostdaxisz"	-0.653665674372188
"7249"	15	"laying"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"7250"	15	"laying"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"7251"	15	"laying"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"7252"	15	"laying"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"7253"	15	"laying"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"7254"	15	"laying"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"7255"	15	"laying"	"timebodyaccmagmean"	-0.54822165976717
"7256"	15	"laying"	"timebodyaccmagstd"	-0.591225327146546
"7257"	15	"laying"	"timegravityaccmagmean"	-0.54822165976717
"7258"	15	"laying"	"timegravityaccmagstd"	-0.591225327146546
"7259"	15	"laying"	"timebodyaccjerkmagmean"	-0.649417950650692
"7260"	15	"laying"	"timebodyaccjerkmagstd"	-0.627762945785391
"7261"	15	"laying"	"timebodygyromagmean"	-0.60524856977632
"7262"	15	"laying"	"timebodygyromagstd"	-0.662533062898382
"7263"	15	"laying"	"timebodygyrojerkmagmean"	-0.762137610987416
"7264"	15	"laying"	"timebodygyrojerkmagstd"	-0.77799317279698
"7265"	15	"laying"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"7266"	15	"laying"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"7267"	15	"laying"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"7268"	15	"laying"	"frequencybodyaccstdaxisx"	-0.603356276555826
"7269"	15	"laying"	"frequencybodyaccstdaxisy"	-0.528420009576204
"7270"	15	"laying"	"frequencybodyaccstdaxisz"	-0.617874813333395
"7271"	15	"laying"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"7272"	15	"laying"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"7273"	15	"laying"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"7274"	15	"laying"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"7275"	15	"laying"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"7276"	15	"laying"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"7277"	15	"laying"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"7278"	15	"laying"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"7279"	15	"laying"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"7280"	15	"laying"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"7281"	15	"laying"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"7282"	15	"laying"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"7283"	15	"laying"	"frequencybodygyromeanaxisx"	-0.672094306818974
"7284"	15	"laying"	"frequencybodygyromeanaxisy"	-0.70621663959074
"7285"	15	"laying"	"frequencybodygyromeanaxisz"	-0.644192752866115
"7286"	15	"laying"	"frequencybodygyrostdaxisx"	-0.738594816501343
"7287"	15	"laying"	"frequencybodygyrostdaxisy"	-0.674226934551517
"7288"	15	"laying"	"frequencybodygyrostdaxisz"	-0.690446312501126
"7289"	15	"laying"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
"7290"	15	"laying"	"frequencybodygyromeanfreqaxisy"	-0.174277577553958
"7291"	15	"laying"	"frequencybodygyromeanfreqaxisz"	-0.0513928953203266
"7292"	15	"laying"	"frequencybodyaccmagmean"	-0.585962696268539
"7293"	15	"laying"	"frequencybodyaccmagstd"	-0.659531216655476
"7294"	15	"laying"	"frequencybodyaccmagmeanfreq"	0.0768760112631957
"7295"	15	"laying"	"frequencybodybodyaccjerkmagmean"	-0.620789916331592
"7296"	15	"laying"	"frequencybodybodyaccjerkmagstd"	-0.640076803144351
"7297"	15	"laying"	"frequencybodybodyaccjerkmagmeanfreq"	0.173219742700723
"7298"	15	"laying"	"frequencybodybodygyromagmean"	-0.697411069729937
"7299"	15	"laying"	"frequencybodybodygyromagstd"	-0.699976372277643
"7300"	15	"laying"	"frequencybodybodygyromagmeanfreq"	-0.0415636227771787
"7301"	15	"laying"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"7302"	15	"laying"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"7303"	15	"laying"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"7304"	15	"laying"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"7305"	15	"laying"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"7306"	15	"laying"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"7307"	15	"laying"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"7308"	15	"laying"	"anglebetweenxandgravitymean"	-0.496522166185746
"7309"	15	"laying"	"anglebetweenyandgravitymean"	0.0632551738495058
"7310"	15	"laying"	"anglebetweenzandgravitymean"	-0.0542842821505305
"7311"	15	"sitting"	"timebodyaccmeanaxisx"	0.274347260646063
"7312"	15	"sitting"	"timebodyaccmeanaxisy"	-0.0177434918458972
"7313"	15	"sitting"	"timebodyaccmeanaxisz"	-0.108925032737064
"7314"	15	"sitting"	"timebodyaccstdaxisx"	-0.607783818968688
"7315"	15	"sitting"	"timebodyaccstdaxisy"	-0.510191378479501
"7316"	15	"sitting"	"timebodyaccstdaxisz"	-0.61306429934125
"7317"	15	"sitting"	"timegravityaccmeanaxisx"	0.669226222373046
"7318"	15	"sitting"	"timegravityaccmeanaxisy"	0.00403879092060517
"7319"	15	"sitting"	"timegravityaccmeanaxisz"	0.0921508600211059
"7320"	15	"sitting"	"timegravityaccstdaxisx"	-0.965207115039421
"7321"	15	"sitting"	"timegravityaccstdaxisy"	-0.95440802665318
"7322"	15	"sitting"	"timegravityaccstdaxisz"	-0.938900969424022
"7323"	15	"sitting"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"7324"	15	"sitting"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"7325"	15	"sitting"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"7326"	15	"sitting"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"7327"	15	"sitting"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"7328"	15	"sitting"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"7329"	15	"sitting"	"timebodygyromeanaxisx"	-0.0309824871713436
"7330"	15	"sitting"	"timebodygyromeanaxisy"	-0.0747194855994359
"7331"	15	"sitting"	"timebodygyromeanaxisz"	0.088357304227173
"7332"	15	"sitting"	"timebodygyrostdaxisx"	-0.721192598029789
"7333"	15	"sitting"	"timebodygyrostdaxisy"	-0.682653506899942
"7334"	15	"sitting"	"timebodygyrostdaxisz"	-0.653665674372188
"7335"	15	"sitting"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"7336"	15	"sitting"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"7337"	15	"sitting"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"7338"	15	"sitting"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"7339"	15	"sitting"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"7340"	15	"sitting"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"7341"	15	"sitting"	"timebodyaccmagmean"	-0.54822165976717
"7342"	15	"sitting"	"timebodyaccmagstd"	-0.591225327146546
"7343"	15	"sitting"	"timegravityaccmagmean"	-0.54822165976717
"7344"	15	"sitting"	"timegravityaccmagstd"	-0.591225327146546
"7345"	15	"sitting"	"timebodyaccjerkmagmean"	-0.649417950650692
"7346"	15	"sitting"	"timebodyaccjerkmagstd"	-0.627762945785391
"7347"	15	"sitting"	"timebodygyromagmean"	-0.60524856977632
"7348"	15	"sitting"	"timebodygyromagstd"	-0.662533062898382
"7349"	15	"sitting"	"timebodygyrojerkmagmean"	-0.762137610987416
"7350"	15	"sitting"	"timebodygyrojerkmagstd"	-0.77799317279698
"7351"	15	"sitting"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"7352"	15	"sitting"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"7353"	15	"sitting"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"7354"	15	"sitting"	"frequencybodyaccstdaxisx"	-0.603356276555826
"7355"	15	"sitting"	"frequencybodyaccstdaxisy"	-0.528420009576204
"7356"	15	"sitting"	"frequencybodyaccstdaxisz"	-0.617874813333395
"7357"	15	"sitting"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"7358"	15	"sitting"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"7359"	15	"sitting"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"7360"	15	"sitting"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"7361"	15	"sitting"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"7362"	15	"sitting"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"7363"	15	"sitting"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"7364"	15	"sitting"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"7365"	15	"sitting"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"7366"	15	"sitting"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"7367"	15	"sitting"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"7368"	15	"sitting"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"7369"	15	"sitting"	"frequencybodygyromeanaxisx"	-0.672094306818974
"7370"	15	"sitting"	"frequencybodygyromeanaxisy"	-0.70621663959074
"7371"	15	"sitting"	"frequencybodygyromeanaxisz"	-0.644192752866115
"7372"	15	"sitting"	"frequencybodygyrostdaxisx"	-0.738594816501343
"7373"	15	"sitting"	"frequencybodygyrostdaxisy"	-0.674226934551517
"7374"	15	"sitting"	"frequencybodygyrostdaxisz"	-0.690446312501126
"7375"	15	"sitting"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
"7376"	15	"sitting"	"frequencybodygyromeanfreqaxisy"	-0.174277577553958
"7377"	15	"sitting"	"frequencybodygyromeanfreqaxisz"	-0.0513928953203266
"7378"	15	"sitting"	"frequencybodyaccmagmean"	-0.585962696268539
"7379"	15	"sitting"	"frequencybodyaccmagstd"	-0.659531216655476
"7380"	15	"sitting"	"frequencybodyaccmagmeanfreq"	0.0768760112631957
"7381"	15	"sitting"	"frequencybodybodyaccjerkmagmean"	-0.620789916331592
"7382"	15	"sitting"	"frequencybodybodyaccjerkmagstd"	-0.640076803144351
"7383"	15	"sitting"	"frequencybodybodyaccjerkmagmeanfreq"	0.173219742700723
"7384"	15	"sitting"	"frequencybodybodygyromagmean"	-0.697411069729937
"7385"	15	"sitting"	"frequencybodybodygyromagstd"	-0.699976372277643
"7386"	15	"sitting"	"frequencybodybodygyromagmeanfreq"	-0.0415636227771787
"7387"	15	"sitting"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"7388"	15	"sitting"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"7389"	15	"sitting"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"7390"	15	"sitting"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"7391"	15	"sitting"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"7392"	15	"sitting"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"7393"	15	"sitting"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"7394"	15	"sitting"	"anglebetweenxandgravitymean"	-0.496522166185746
"7395"	15	"sitting"	"anglebetweenyandgravitymean"	0.0632551738495058
"7396"	15	"sitting"	"anglebetweenzandgravitymean"	-0.0542842821505305
"7397"	15	"standing"	"timebodyaccmeanaxisx"	0.274347260646063
"7398"	15	"standing"	"timebodyaccmeanaxisy"	-0.0177434918458972
"7399"	15	"standing"	"timebodyaccmeanaxisz"	-0.108925032737064
"7400"	15	"standing"	"timebodyaccstdaxisx"	-0.607783818968688
"7401"	15	"standing"	"timebodyaccstdaxisy"	-0.510191378479501
"7402"	15	"standing"	"timebodyaccstdaxisz"	-0.61306429934125
"7403"	15	"standing"	"timegravityaccmeanaxisx"	0.669226222373046
"7404"	15	"standing"	"timegravityaccmeanaxisy"	0.00403879092060517
"7405"	15	"standing"	"timegravityaccmeanaxisz"	0.0921508600211059
"7406"	15	"standing"	"timegravityaccstdaxisx"	-0.965207115039421
"7407"	15	"standing"	"timegravityaccstdaxisy"	-0.95440802665318
"7408"	15	"standing"	"timegravityaccstdaxisz"	-0.938900969424022
"7409"	15	"standing"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"7410"	15	"standing"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"7411"	15	"standing"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"7412"	15	"standing"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"7413"	15	"standing"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"7414"	15	"standing"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"7415"	15	"standing"	"timebodygyromeanaxisx"	-0.0309824871713436
"7416"	15	"standing"	"timebodygyromeanaxisy"	-0.0747194855994359
"7417"	15	"standing"	"timebodygyromeanaxisz"	0.088357304227173
"7418"	15	"standing"	"timebodygyrostdaxisx"	-0.721192598029789
"7419"	15	"standing"	"timebodygyrostdaxisy"	-0.682653506899942
"7420"	15	"standing"	"timebodygyrostdaxisz"	-0.653665674372188
"7421"	15	"standing"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"7422"	15	"standing"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"7423"	15	"standing"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"7424"	15	"standing"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"7425"	15	"standing"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"7426"	15	"standing"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"7427"	15	"standing"	"timebodyaccmagmean"	-0.54822165976717
"7428"	15	"standing"	"timebodyaccmagstd"	-0.591225327146546
"7429"	15	"standing"	"timegravityaccmagmean"	-0.54822165976717
"7430"	15	"standing"	"timegravityaccmagstd"	-0.591225327146546
"7431"	15	"standing"	"timebodyaccjerkmagmean"	-0.649417950650692
"7432"	15	"standing"	"timebodyaccjerkmagstd"	-0.627762945785391
"7433"	15	"standing"	"timebodygyromagmean"	-0.60524856977632
"7434"	15	"standing"	"timebodygyromagstd"	-0.662533062898382
"7435"	15	"standing"	"timebodygyrojerkmagmean"	-0.762137610987416
"7436"	15	"standing"	"timebodygyrojerkmagstd"	-0.77799317279698
"7437"	15	"standing"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"7438"	15	"standing"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"7439"	15	"standing"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"7440"	15	"standing"	"frequencybodyaccstdaxisx"	-0.603356276555826
"7441"	15	"standing"	"frequencybodyaccstdaxisy"	-0.528420009576204
"7442"	15	"standing"	"frequencybodyaccstdaxisz"	-0.617874813333395
"7443"	15	"standing"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"7444"	15	"standing"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"7445"	15	"standing"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"7446"	15	"standing"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"7447"	15	"standing"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"7448"	15	"standing"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"7449"	15	"standing"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"7450"	15	"standing"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"7451"	15	"standing"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"7452"	15	"standing"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"7453"	15	"standing"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"7454"	15	"standing"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"7455"	15	"standing"	"frequencybodygyromeanaxisx"	-0.672094306818974
"7456"	15	"standing"	"frequencybodygyromeanaxisy"	-0.70621663959074
"7457"	15	"standing"	"frequencybodygyromeanaxisz"	-0.644192752866115
"7458"	15	"standing"	"frequencybodygyrostdaxisx"	-0.738594816501343
"7459"	15	"standing"	"frequencybodygyrostdaxisy"	-0.674226934551517
"7460"	15	"standing"	"frequencybodygyrostdaxisz"	-0.690446312501126
"7461"	15	"standing"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
"7462"	15	"standing"	"frequencybodygyromeanfreqaxisy"	-0.174277577553958
"7463"	15	"standing"	"frequencybodygyromeanfreqaxisz"	-0.0513928953203266
"7464"	15	"standing"	"frequencybodyaccmagmean"	-0.585962696268539
"7465"	15	"standing"	"frequencybodyaccmagstd"	-0.659531216655476
"7466"	15	"standing"	"frequencybodyaccmagmeanfreq"	0.0768760112631957
"7467"	15	"standing"	"frequencybodybodyaccjerkmagmean"	-0.620789916331592
"7468"	15	"standing"	"frequencybodybodyaccjerkmagstd"	-0.640076803144351
"7469"	15	"standing"	"frequencybodybodyaccjerkmagmeanfreq"	0.173219742700723
"7470"	15	"standing"	"frequencybodybodygyromagmean"	-0.697411069729937
"7471"	15	"standing"	"frequencybodybodygyromagstd"	-0.699976372277643
"7472"	15	"standing"	"frequencybodybodygyromagmeanfreq"	-0.0415636227771787
"7473"	15	"standing"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"7474"	15	"standing"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"7475"	15	"standing"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"7476"	15	"standing"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"7477"	15	"standing"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"7478"	15	"standing"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"7479"	15	"standing"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"7480"	15	"standing"	"anglebetweenxandgravitymean"	-0.496522166185746
"7481"	15	"standing"	"anglebetweenyandgravitymean"	0.0632551738495058
"7482"	15	"standing"	"anglebetweenzandgravitymean"	-0.0542842821505305
"7483"	15	"walking"	"timebodyaccmeanaxisx"	0.274347260646063
"7484"	15	"walking"	"timebodyaccmeanaxisy"	-0.0177434918458972
"7485"	15	"walking"	"timebodyaccmeanaxisz"	-0.108925032737064
"7486"	15	"walking"	"timebodyaccstdaxisx"	-0.607783818968688
"7487"	15	"walking"	"timebodyaccstdaxisy"	-0.510191378479501
"7488"	15	"walking"	"timebodyaccstdaxisz"	-0.61306429934125
